0.301535766,0,0.000007627
0.301535766,0,0.000007143
0.301535766,0,0.000008414
0.301535766,0,0.000007748
0.301535766,0,0.000008051
0.301535766,0,0.000008051
0.301535766,0,0.000007687
0.301535766,0,0.000008595
0.301535766,0,0.000007687
0.301535766,0,0.000007808
0.301535766,0,0.000008111
0.301535766,0,0.000008232
0.301535766,0,0.000007869
0.301535766,0,0.000007385
0.301535766,0.020544434,0.000007506
0.301535766,0.020544434,0.000007385
0.301535766,0.020544434,0.000008898
0.301535766,0.020544434,0.000007022
0.301535766,0.020544434,0.000008051
0.301535766,0.020544434,0.000008051
0.301535766,0.020544434,0.000007082
0.301535766,0.020544434,0.000007324
0.301535766,0.020544434,0.000006961
0.301535766,0.020544434,0.000007506
0.301535766,0.020544434,0.000008353
0.301535766,0.020544434,0.000007748
0.301535766,0.020544434,0.000007445
0.301535766,0.041088867,0.000007385
0.301535766,0.041088867,0.000007203
0.301535766,0.041088867,0.000008716
0.301535766,0.041088867,0.000007808
0.301535766,0.041088867,0.000007506
0.301535766,0.041088867,0.000007748
0.301535766,0.041088867,0.000008535
0.301535766,0.041088867,0.000007687
0.301535766,0.041088867,0.000008474
0.301535766,0.061633301,0.000007385
0.301535766,0.061633301,0.000008656
0.301535766,0.061633301,0.000007264
0.301535766,0.082177734,0.000007808
0.301535766,0.082177734,0.000290305
0.301535766,0.082177734,0.000006779
0.301535766,0.082177734,0.000008474
0.301535766,0.082177734,0.000008293
0.301535766,0.082177734,0.000007264
0.301535766,0.102722168,0.000006416
0.301535766,0.102722168,0.000291637
0.301535766,0.102722168,0.000280984
0.301535766,0.102722168,0.000276323
0.301535766,0.102722168,0.000284313
0.301535766,0.102722168,0.000292969
0.301535766,0.102722168,0.000296298
0.301535766,0.102722168,0.000287642
0.301535766,0.102722168,0.000280318
0.301535766,0.102722168,0.000307617
0.301535766,0.102722168,0.00027832
0.301535766,0.102722168,0.000280984
0.301535766,0.102722168,0.000278986
0.301535766,0.102722168,0.000280984
0.301535766,0.102722168,0.000291637
0.301535766,0.102722168,0.00028165
0.301535766,0.102722168,0.000288974
0.301535766,0.102722168,0.000306286
0.301535766,0.102722168,0.000278986
0.301535766,0.102722168,0.000296964
0.301535766,0.102722168,0.000299627
0.301535766,0.102722168,0.000288974
0.301535766,0.102722168,0.000315607
0.301535766,0.102722168,0.000301625
0.301535766,0.102722168,0.000280984
0.301535766,0.102722168,0.000300293
0.301535766,0.102722168,0.000308949
0.301535766,0.102722168,0.000276323
0.301535766,0.102722168,0.000282981
0.301535766,0.102722168,0.000280984
0.301535766,0.102722168,0.0002943
0.301535766,0.102722168,0.000282981
0.301535766,0.102722168,0.00027832
0.301535766,0.102722168,0.000276989
0.301535766,0.123266602,0.000306951
0.301535766,0.123266602,0.000316273
0.301535766,0.123266602,0.000284979
0.301535766,0.123266602,0.000324263
0.301535766,0.123266602,0.000285645
0.301535766,0.123266602,0.000288308
0.301535766,0.123266602,0.000310281
0.301535766,0.123266602,0.000300293
0.301535766,0.123266602,0.000310281
0.301535766,0.123266602,0.00028964
0.301535766,0.123266602,0.000315607
0.301535766,0.123266602,0.000310281
0.301535766,0.123266602,0.000300959
0.301535766,0.123266602,0.00028165
0.301535766,0.123266602,0.000286976
0.301535766,0.123266602,0.000306951
0.301535766,0.123266602,0.000296964
0.301535766,0.123266602,0.000290305
0.301535766,0.123266602,0.00027832
0.301535766,0.123266602,0.000315607
0.301535766,0.123266602,0.000314941
0.301535766,0.123266602,0.000282315
0.301535766,0.123266602,0.000278986
0.301535766,0.123266602,0.000310281
0.301535766,0.123266602,0.000316273
0.301535766,0.123266602,0.000302956
0.301535766,0.123266602,0.000302956
0.301535766,0.123266602,0.000308283
0.301535766,0.123266602,0.000312944
0.301535766,0.123266602,0.000278986
0.301535766,0.123266602,0.000276989
0.301535766,0.123266602,0.000314276
0.301535766,0.123266602,0.000308283
0.301535766,0.123266602,0.000276323
0.301535766,0.123266602,0.000312944
0.301535766,0.123266602,0.000306951
0.301535766,0.123266602,0.000290305
0.301535766,0.123266602,0.00028631
0.301535766,0.123266602,0.000291637
0.301535766,0.123266602,0.000290971
0.301535766,0.123266602,0.000302956
0.301535766,0.123266602,0.000295632
0.301535766,0.123266602,0.00027832
0.301535766,0.123266602,0.000309615
0.301535766,0.123266602,0.000318936
0.301535766,0.123266602,0.00028964
0.301535766,0.123266602,0.000293635
0.301535766,0.123266602,0.000298295
0.301535766,0.123266602,0.000310281
0.301535766,0.123266602,0.00029763
0.301535766,0.123266602,0.000301625
0.301535766,0.123266602,0.000292969
0.301535766,0.123266602,0.000278986
